,filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,label,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
1386,./OAF_raid_neutral.wav,0.24162588,0.012283682,1763.8226392063475,2095.276624814626,3120.086880387931,0.08193022629310345,neutral,-512.10706,81.96354,21.216568,7.904292,7.8863764,11.2768345,-4.136352,-10.499719,-16.091572,-6.7012863,-14.292876,1.8522294,-5.0075173,2.2485738,9.215979,8.37469,-1.5483137,7.6630774,-3.9346344,0.016993074
1387,./OAF_raid_ps.wav,0.2791693,0.02480514,2041.8135588903401,2062.9246177272485,3321.3109509698274,0.10476719647988506,surprise,-395.65308,86.605675,4.1302004,-9.905439,2.560286,-6.1044955,-22.234146,4.8346663,-22.040697,-4.9863,-19.029337,-7.0250173,-4.530342,-4.0937347,-1.2754246,2.8028867,-0.2521088,11.049752,1.718136,0.17658518
1388,./OAF_raid_sad.wav,0.2582138,0.014225221,1842.286895688671,2064.711479298523,3052.6409280711205,0.09184177442528736,sadness,-530.2261,81.22328,31.788181,11.384579,16.694168,10.230236,-16.479723,-18.99051,-12.228197,3.9971411,-14.3551445,2.946174,-1.324617,-0.6467821,-1.2357488,-0.54836947,1.5327759,2.961487,1.9097229,-3.92365
1389,./OAF_rain_angry.wav,0.2328938,0.026620492,2280.6317916228118,2390.5535173430026,4292.5612229567305,0.08460036057692308,anger,-396.97632,56.45969,-7.2357235,-17.909636,0.2449973,0.9770235,-23.501055,-5.763266,-22.647718,-4.88548,-10.603642,7.6040926,-0.95867914,4.2387466,-1.6787863,3.5245078,-7.2301226,-3.3485231,-5.839484,-8.006659
1390,./OAF_rain_disgust.wav,0.31697378,0.014198117,2141.239162314354,1998.2296519309598,3297.5501751077586,0.12404588721264367,disgust,-460.8147,91.29882,18.062775,-10.513917,8.198689,6.7832685,-11.103451,-0.75523394,-17.65211,-5.470487,-13.650307,2.9278626,-3.3808537,2.4131231,-0.6558942,2.256086,-3.5953162,4.0705194,-3.882205,4.3018703
1391,./OAF_rain_fear.wav,0.21401711,0.029921552,2081.069287461394,2266.1624470840165,3641.11083984375,0.09031110491071428,fear,-426.33405,65.99407,15.197229,-11.068845,-0.44624344,4.5929136,-20.189756,-0.053066984,-16.284586,-7.7527657,-18.599009,-8.074591,-9.603074,3.1301599,-10.267332,3.7061489,-4.1690235,2.1623676,1.0577579,-7.3259497
1392,./OAF_rain_happy.wav,0.27410042,0.018298434,2058.391684213548,2163.6661469366095,3614.2367658943967,0.10565957255747127,happiness,-436.56424,91.02878,17.280094,-12.963863,-0.48331723,-3.6483169,-10.221554,-0.03411304,-21.311916,-9.07231,-16.81565,-8.531114,-4.8123784,-4.458267,-1.0308203,-0.1060674,-5.357246,12.639865,-0.9330407,2.1581354
1393,./OAF_rain_neutral.wav,0.22575282,0.011335846,1937.3032476887763,2302.8756102306806,3622.085074491279,0.07193064135174419,neutral,-519.685,73.74688,20.49753,5.4679637,16.130465,10.972552,-5.609213,-10.3125105,-11.486345,-4.8834863,-11.223891,1.8137847,-7.1289887,3.123387,6.632715,7.6055326,-3.9195826,9.603235,-6.574376,0.5783913
1394,./OAF_rain_ps.wav,0.28114262,0.025322866,2072.1038487679775,2088.626594473137,3196.9023555158133,0.10718067582831325,surprise,-402.6113,83.239845,-0.9213398,-14.476956,5.898583,-5.990587,-13.528269,0.12715188,-19.123343,-8.850461,-15.919352,-8.424461,-4.9264574,-4.324257,-3.2627015,4.6061206,-3.2546215,13.2630205,2.0140398,6.0740767
1395,./OAF_rain_sad.wav,0.2023466,0.010410041,1911.7386476972258,2140.629723809597,3322.795999461207,0.08973711386494253,sadness,-529.07074,81.45644,30.52748,6.7666225,16.570951,20.113592,-10.996422,-19.923452,-18.494516,5.0737157,-18.808372,7.691954,-8.450342,7.001057,-1.9446946,-2.6022565,-1.429846,4.4998646,-1.2868084,-1.1774943
1396,./OAF_raise_angry.wav,0.23348159,0.03707089,2273.996957736342,2193.6469549147014,3727.3671324823945,0.10432025748239436,anger,-400.6618,58.336178,-9.762056,-14.539277,1.7899462,1.1502407,-23.340477,-6.7499313,-21.288507,-0.14320514,-15.991543,6.975588,-4.9458075,6.3783393,-0.596505,1.5448345,-1.4916669,0.65515053,-5.6461377,-13.651755
1397,./OAF_raise_disgust.wav,0.341163,0.010321512,2275.589903412815,2193.406441817104,3668.688543911638,0.12693067528735633,disgust,-503.33716,80.54751,20.539278,-8.754316,12.062667,15.098585,-7.283389,-0.9619286,-19.240374,1.4025723,-15.146135,5.8852186,-2.656842,7.5730042,-0.22451195,5.427677,-0.019925032,3.863879,-1.1807922,1.1848077
1398,./OAF_raise_fear.wav,0.2277334,0.027155489,2349.7448349447627,2487.210946019994,4322.868546195652,0.10759878849637682,fear,-418.03366,62.804523,14.415055,-10.049687,-1.1922292,2.2200086,-17.361397,-4.767331,-14.46913,-3.4920883,-22.907305,-8.623548,-7.042392,0.34378266,-2.2476032,4.1698627,-4.113186,6.7029057,-2.4873028,-6.9675283
1399,./OAF_raise_happy.wav,0.27188796,0.016972953,2203.6850261984223,2257.9222983273326,4026.0902141702586,0.09687051005747127,happiness,-432.2864,84.03876,16.533382,-11.769464,-2.4303074,-2.495954,-12.956454,-3.911933,-20.748352,-5.6649837,-15.786476,-3.8088343,-3.8223972,-5.0692863,2.7387204,4.778177,1.1657362,13.469876,-5.1755037,-0.28802314
1400,./OAF_raise_neutral.wav,0.23714262,0.013290549,1882.9662119364375,2087.2519080967263,3216.615032327586,0.09103919719827586,neutral,-491.51065,85.89079,16.566923,-1.5289093,6.4647827,10.298144,-6.6000276,-12.840663,-16.361788,-7.218494,-13.1881485,0.5072113,-5.199268,4.662159,9.692482,5.302666,-2.4011838,7.258231,-3.6166213,-2.8097756
1401,./OAF_raise_ps.wav,0.3019414,0.0209296,2376.069312735543,2144.9779192436927,4017.303677262931,0.12788478807471265,surprise,-406.31174,76.12496,3.1213894,-9.270921,-0.8729726,-2.4988093,-23.238462,-0.12568173,-21.97395,-3.7189755,-18.533974,-5.1039534,-2.8182108,-4.267412,-1.668569,2.8198574,-2.309658,10.079018,1.1863256,3.4389732
1402,./OAF_raise_sad.wav,0.29724687,0.012374744,1850.3230814303038,2164.780415396063,3216.120016163793,0.08645945581896551,sadness,-533.6471,73.88994,24.48924,8.615942,15.517244,12.596896,-16.231369,-17.001476,-8.94019,5.1155214,-12.775305,4.918487,-2.4150805,3.7389677,-1.9918549,0.005651189,2.9270918,4.01156,2.1163297,-1.9155489
1403,./OAF_rat_angry.wav,0.2726916,0.03271605,2273.0156145911483,2053.685798671563,3867.2990030317164,0.11245044309701492,anger,-400.45242,61.768467,-15.7735195,-18.434576,-8.634206,9.572872,-21.603367,-5.753404,-16.914734,-3.4184172,-1.4423794,-1.8873882,0.94796896,2.1833434,4.097261,6.889326,-3.4805892,0.6301056,-3.4764721,-9.658081
1404,./OAF_rat_disgust.wav,0.3295237,0.021389829,2130.6823676933554,1992.2319004800086,3299.035223599138,0.12610564834770116,disgust,-405.30182,95.26825,3.0195498,-14.232837,4.956504,2.1002285,-8.673953,-5.033955,-19.542652,5.7162294,-14.956523,4.7376695,-5.5231495,2.3957918,-2.5778148,1.7577901,-3.212706,2.0090625,1.1058413,-2.335461
1405,./OAF_rat_fear.wav,0.28981125,0.023397118,2220.272665135016,2362.271008173864,4114.0380859375,0.09699164496527778,fear,-433.53152,67.1637,8.771803,-16.44265,-3.0242326,8.991045,-18.487274,-1.3826003,-10.41595,-2.3913612,-14.3586035,-0.54718333,-14.0507,4.382816,-3.3842063,0.67159325,-5.438905,2.8786778,0.8571356,-7.345971
1406,./OAF_rat_happy.wav,0.3632872,0.013341735,2225.8973117066885,2210.296039009191,4062.59765625,0.11206896551724138,happiness,-456.97153,89.75909,17.685957,-14.3481865,-1.9587889,7.011713,-8.680779,0.14592156,-12.658238,-3.296123,-12.528741,-6.597548,-2.5024426,-4.2052207,1.2202882,-0.93328816,-2.691364,13.742568,1.387444,3.302429
1407,./OAF_rat_neutral.wav,0.27510443,0.010335298,1803.1895005173246,2046.668160996581,3092.613483297414,0.08699263649425287,neutral,-512.90967,88.07956,14.183574,-6.003164,6.267904,17.813107,-5.6812787,-10.061938,-19.945782,0.67143106,-6.4399924,6.1158934,-5.460661,5.5961366,6.678048,3.9291332,-4.6519804,6.562439,-2.0715213,-0.050015196
1408,./OAF_rat_ps.wav,0.33602774,0.024215963,2162.1830320500185,2087.3028550530335,3520.4095458984375,0.111749267578125,surprise,-387.91498,94.08714,-5.189614,-26.740337,0.17221832,3.2554955,-14.481885,-5.741834,-15.189349,-6.765991,-10.788193,-7.225048,-9.680342,4.7559447,-0.5475527,1.1873839,-0.5645338,12.480203,2.468427,1.7510097
1409,./OAF_rat_sad.wav,0.21021876,0.010469141,1784.1873406155396,1984.6887666071289,3029.2514143318967,0.08840135596264367,sadness,-524.02893,88.54069,27.536282,8.1933365,12.822965,16.578833,-15.200651,-20.971445,-13.913103,3.6518085,-14.462698,3.102172,-9.4186945,3.741499,7.1466064,3.0139666,2.1485689,3.5151458,0.60692745,-3.3970354
1410,./OAF_reach_angry.wav,0.29658207,0.021660628,2266.251265439252,2295.2760238236046,4139.912109375,0.08630719866071429,anger,-435.96896,53.59385,-3.3753211,-0.8508922,0.10629445,4.580353,-15.610265,2.237613,-19.243292,-0.8085068,-13.853642,3.6510458,-5.5096855,0.8937469,2.6042411,4.098626,-1.086024,1.8108183,-6.307181,-9.356471
1411,./OAF_reach_disgust.wav,0.35981277,0.01070952,2336.256496962816,2335.8805289477573,4179.297716864224,0.12841796875,disgust,-501.34854,63.480446,20.719137,1.658917,15.854496,13.179517,-6.5856724,3.8424275,-16.910023,-1.4326735,-11.278285,3.189395,-3.7204933,4.337971,-0.49683723,2.8753939,-1.4211253,3.5909421,0.86240596,2.869698
1412,./OAF_reach_fear.wav,0.25303668,0.022156944,2226.856566594873,2286.290318418359,4013.1779851140204,0.10636613175675676,fear,-460.39835,51.309036,9.797974,3.1825814,1.9360487,7.9896502,-7.8969865,-6.998014,-15.484761,-2.996778,-23.24134,-3.5132244,-6.1481543,-0.54620737,-0.8146352,-0.5091981,0.2811157,5.1094885,-1.7944559,-1.7426071
1413,./OAF_reach_happy.wav,0.317701,0.013967296,2281.119514223354,2289.259475221419,4220.879074622845,0.11362360811781609,happiness,-467.40704,74.08712,21.24031,1.7492412,3.8956523,-0.8413454,-4.2175126,-1.250112,-20.22356,-2.0438142,-15.562753,-5.3413463,-3.3929017,-5.2032046,4.2540803,-0.03951075,0.21491851,12.663429,-1.2094864,2.188812
1414,./OAF_reach_neutral.wav,0.26339406,0.0124169625,1911.0291438258569,2227.49653551751,3681.8064722521553,0.0893274066091954,neutral,-521.8914,71.707405,25.080606,7.059384,15.485727,14.468154,-4.2489314,-12.080536,-16.77749,-5.223806,-16.546032,4.003491,-8.017731,5.8426914,9.757622,2.3152587,-3.46293,7.839847,-3.5168526,0.51481426
1415,./OAF_reach_ps.wav,0.30211917,0.018416133,1971.8683059007362,2130.0839783991514,3382.940463362069,0.0858813757183908,surprise,-439.27536,82.49663,8.550288,-1.6495548,3.0346346,0.40102667,-10.611355,-1.7623705,-21.897327,-6.3802257,-21.257534,-7.3236065,-5.390789,-5.350955,1.619157,-0.48199612,-3.030665,9.231545,5.201764,3.911492
1416,./OAF_reach_sad.wav,0.2477692,0.0109379785,1669.7993942812182,2098.853740038007,3036.5529027478447,0.08008934985632184,sadness,-549.19446,82.526886,32.32204,8.786151,12.93984,14.891176,-9.733323,-19.121712,-17.388466,2.1091526,-10.418005,5.069673,-7.347251,1.8868524,0.8474303,-4.479923,0.42464393,1.7068611,-0.47165653,-2.6686065
1417,./OAF_read_angry.wav,0.2573566,0.0241992,2433.766934780124,2513.670038617751,4875.312943892045,0.09581409801136363,anger,-395.06433,49.98047,-7.639358,-12.085111,-1.5268301,-2.775302,-22.326065,-3.8651695,-17.687933,-2.5718486,-13.873609,2.661823,-6.739652,5.662913,-0.204003,1.9693624,-5.205512,-4.924228,-7.1061263,-6.1506433
1418,./OAF_read_disgust.wav,0.28718138,0.019030578,2047.1199346126361,2058.735838470147,3356.580852640086,0.10739942528735633,disgust,-442.10175,81.34253,16.062864,3.7541869,9.23896,2.0192873,-12.055567,-3.1354504,-24.439365,-5.399689,-15.590211,-2.9098537,-4.3687577,0.028096298,-1.6178833,1.9177128,-3.8302774,2.375548,-0.12688968,-3.5842767
1419,./OAF_read_fear.wav,0.24601121,0.025016649,2020.2960585309786,2265.747924315825,3516.228515625,0.09034505208333334,fear,-457.78464,62.425365,11.085105,-2.1231077,7.6517563,3.8784783,-10.648938,-4.6046677,-14.276858,-4.275388,-21.160643,-7.9601946,-9.021537,2.856009,-5.842877,1.6301308,-3.1288543,4.821521,1.5949426,-1.3017054
1420,./OAF_read_happy.wav,0.2853288,0.016022714,2169.6256472367045,2381.718470429394,3943.39599609375,0.09345354352678571,happiness,-453.07553,81.1668,22.234812,-4.537638,9.759486,-2.6203156,-8.159313,-4.705784,-19.73581,-6.7189136,-16.797016,-7.7676096,-9.718496,-7.006801,0.98915935,0.07683075,-0.3265558,14.110685,-2.3370051,4.894023
1421,./OAF_read_neutral.wav,0.22761627,0.0109096505,1767.6771754936185,2152.503149013234,3140.3825431034484,0.07419630028735633,neutral,-534.8311,76.14619,19.528183,10.549155,20.753439,11.409371,-4.076709,-7.396598,-18.811783,-5.697326,-14.506006,3.8792405,-7.551292,2.3669224,7.6548905,5.6846123,-3.7808897,7.7677445,-5.6342816,0.98735404
1422,./OAF_read_ps.wav,0.25589567,0.024036612,2020.0879973887215,2125.2026407488624,3364.8723733836205,0.09749910201149425,surprise,-422.6734,79.2768,8.359872,-0.57798445,9.870572,-1.9766455,-8.355587,-5.0610566,-21.84341,-7.133794,-20.247965,-7.706141,-7.8240657,-6.3944283,-2.9781663,2.5435233,-4.713808,11.2761135,0.8175068,6.07746
1423,./OAF_read_sad.wav,0.22062834,0.011009666,1938.5876965362697,2143.6544309214582,3288.763638200431,0.09916599317528736,sadness,-525.42706,81.18383,28.211948,4.93558,15.516697,18.259035,-7.067191,-23.259338,-16.973497,4.552994,-15.198652,5.472529,-9.448283,5.100486,1.3418177,-5.2434883,-1.4812975,4.0389457,-1.5853952,-3.7029345
1424,./OAF_red_angry.wav,0.30408996,0.03161223,1886.4179156447926,1963.3626484433512,3211.5445071703766,0.09247913099315068,anger,-420.4131,62.552025,-4.0944314,-6.882377,-6.96431,9.228085,-24.735382,-15.162394,-15.1229515,-7.010977,2.224221,-0.614036,0.1619618,7.5160203,-0.58974856,0.75039893,-3.0570047,1.4195029,-2.9485633,-5.2261915
1425,./OAF_red_disgust.wav,0.31360057,0.017567849,1979.4551962040543,2131.9142476142542,3138.402478448276,0.10430697737068965,disgust,-454.2624,91.6377,21.921656,-12.004752,11.898033,5.7305136,-6.299766,-4.8887444,-19.344828,-2.3293107,-13.679264,1.3111757,-3.7433329,4.4447293,-2.1284728,3.2363384,-5.098476,3.8447633,-2.975711,1.6357578
1426,./OAF_red_fear.wav,0.22624259,0.030162007,2317.738072991248,2379.463640838131,3996.8017578125,0.10687934027777778,fear,-412.62704,55.19511,4.4116244,-12.646599,1.3582926,3.0971556,-16.604467,-7.6083975,-14.316694,-2.5698981,-17.215773,-6.4491453,-12.622754,4.2813997,-4.929091,-2.043402,-3.5123222,-0.044789467,-3.1216183,-4.162153
1427,./OAF_red_happy.wav,0.27248073,0.01526587,2016.7001162864708,2151.871391763275,3247.1032567771085,0.10568641754518072,happiness,-444.25433,93.408424,16.63931,-15.003233,-0.97617745,2.5238996,-12.883572,-3.4161024,-14.77385,-7.390464,-12.185777,-9.924076,-4.2624903,-0.89998287,2.1626632,2.4407117,0.107412726,12.062697,-6.17006,0.0625994
1428,./OAF_red_neutral.wav,0.24193697,0.010164436,1638.3108967476105,2012.6478187365567,2834.051513671875,0.07096935453869048,neutral,-546.39594,85.56762,26.77795,8.66984,12.177598,16.667944,-5.3289633,-13.863653,-16.367,-0.42804372,-9.652911,4.254147,-6.5516996,7.609707,7.8040657,-0.7676641,-3.8385792,10.621186,-4.4555206,-0.55479
1429,./OAF_red_ps.wav,0.29962447,0.020635856,2154.8733812886835,2259.011572239588,3439.7435681573274,0.1094591864224138,surprise,-403.66733,90.940735,13.749047,-21.319721,3.3992734,-3.400009,-11.183252,-1.3113256,-22.777319,1.072292,-20.319101,-4.099214,-5.5401073,1.4924388,-3.237555,0.6304302,-2.6802242,10.597703,-2.015273,0.45627797
1430,./OAF_red_sad.wav,0.2567744,0.007994132,1869.189408713439,2026.4763333947913,3214.5112136314656,0.08654364224137931,sadness,-555.99756,85.62944,34.537025,18.805153,15.212996,15.732041,-16.488869,-16.666336,-12.671294,1.0755318,-15.876581,7.98064,-1.6023674,2.721893,1.4223526,-3.3981488,-0.7623814,7.386166,1.7888763,-1.0994664
1431,./OAF_ring_angry.wav,0.25058046,0.036096983,2000.759196625469,2096.7409237114916,3516.1110617897725,0.09457859848484848,anger,-400.12186,55.497696,-1.9697404,-8.645883,-10.474869,5.5090723,-18.312952,-12.649551,-17.606903,-13.817917,-3.4177058,0.62924397,-3.3845866,2.5376399,-0.9779463,2.5140362,-5.528954,-2.9950182,-7.778411,-8.256803
1432,./OAF_ring_disgust.wav,0.2809007,0.019046009,1968.8116817004416,1936.73056968637,3008.460735452586,0.11104750359195402,disgust,-436.26413,85.67921,10.1714735,-3.1285162,5.161929,4.9137607,-13.29525,-3.9109294,-20.566973,-1.5923816,-18.40177,-0.76498806,-3.2749949,2.8875897,2.067665,1.9575844,-1.3656019,4.1107645,2.129421,-2.732321
1433,./OAF_ring_fear.wav,0.2370613,0.029455267,2050.1676913034603,2270.2603177008323,3609.73388671875,0.08753487723214286,fear,-430.17184,63.99112,10.339819,-6.6008396,0.12033678,5.165466,-11.686438,-2.8510602,-19.659399,-4.767034,-21.497183,-8.291337,-5.1354213,0.70784616,-7.1715302,1.6532955,-8.734486,3.7028272,1.1517688,-5.3884735
1434,./OAF_ring_happy.wav,0.28136173,0.018809773,2098.6573771272647,2206.300882532669,3565.477673760776,0.10826935165229885,happiness,-435.97525,88.75845,21.679504,-15.680288,1.4739919,1.6190914,-10.605794,-1.5201073,-15.826327,-10.545308,-13.253364,-7.4381146,-6.643931,-3.3422005,1.0656402,2.9619431,-1.4932344,15.713247,-2.2805774,2.383337
1435,./OAF_ring_neutral.wav,0.25591215,0.009899303,1687.5181270929597,1980.526200807999,2961.4341998922414,0.06997014188218391,neutral,-540.0246,86.5301,26.78668,9.26842,8.784737,15.553092,-5.1958575,-9.760453,-18.4267,-4.335373,-7.146128,5.207789,-3.0261579,3.181716,6.880672,2.502167,-2.0607295,7.3528934,-3.33119,-1.1293933
1436,./OAF_ring_ps.wav,0.25510278,0.031133262,1798.5766934007672,2050.942716331711,2658.5627858231705,0.08766434832317073,surprise,-403.4622,94.457985,13.573719,-10.931743,3.9852462,-2.4729657,-7.29383,-6.439815,-13.106536,-12.887609,-19.399046,-8.06937,-9.192866,-2.0166144,-2.4277391,1.7498477,-4.3865376,10.606452,4.1120563,7.3951178
1437,./OAF_ring_sad.wav,0.2338087,0.011976399,1796.6241519513885,2088.2101995248117,3153.9954876077586,0.08264861709770115,sadness,-523.2676,79.21484,26.934677,12.111932,13.2853775,13.489592,-11.827875,-20.744917,-13.631928,5.539141,-16.205616,3.566343,-9.651842,-1.3848667,4.9182453,3.4727166,2.2930121,5.9711676,-1.7920458,-5.601582
1438,./OAF_ripe_angry.wav,0.305853,0.03088583,1805.3557538267094,2015.9693428989608,3192.943359375,0.07142578125,anger,-426.27,65.188416,-4.9644246,-6.0247746,-5.6691937,10.992167,-18.428879,-11.80955,-20.599056,-9.5466795,-3.5529037,0.09696428,4.1876073,2.3285627,4.1314793,1.7680204,-2.4564424,0.9177357,-1.5893782,-6.7153974
1439,./OAF_ripe_disgust.wav,0.3038008,0.0145154325,2085.9662652943507,2068.04618540054,3202.507071659483,0.11408382722701149,disgust,-460.168,86.146484,14.655259,-9.103315,5.0841823,4.9805264,-7.052921,-2.6105504,-22.761644,0.0658089,-14.0353775,5.4365916,-1.8128175,2.7080472,-1.3413646,3.9388375,-4.083233,1.133651,0.3665059,1.8448632
1440,./OAF_ripe_fear.wav,0.28186283,0.026465071,2134.139347693576,2364.4160390006473,3833.7018181295957,0.09540153952205882,fear,-443.09018,56.903923,7.5381746,-14.860912,4.985552,4.571075,-4.345511,-0.95688987,-16.263542,1.611619,-17.73517,-3.3198605,-0.6629181,-0.5284562,0.64310974,5.537267,-7.2002144,5.5840096,-5.865884,-3.9497743
1441,./OAF_ripe_happy.wav,0.296219,0.020736244,2025.1073005911308,2163.0777285839704,3555.638499540441,0.09674287683823529,happiness,-433.533,92.57685,14.96107,-12.243883,-0.27635902,-0.11710021,-10.951576,-1.4492787,-14.69264,-12.03648,-11.382893,-10.6680975,-4.767997,-2.168797,1.5086247,4.1856294,-0.41086304,11.54685,-1.9342911,0.42330545
1442,./OAF_ripe_neutral.wav,0.26582855,0.01108512,1676.056937295781,2084.168255234099,2992.0014480064656,0.06722005208333333,neutral,-525.32654,87.591576,21.751207,3.434038,18.12097,16.444576,-6.0299277,-14.727976,-16.458473,0.2869047,-8.065403,3.6380227,-7.7222295,5.3175173,6.376864,3.2879124,2.5473783,9.649766,-3.7454684,0.93033195
1443,./OAF_ripe_ps.wav,0.30444136,0.020409737,2188.585213616826,2312.110187549212,3384.0542497306033,0.11595276580459771,surprise,-425.79507,86.96168,20.777672,-20.736946,4.556026,-4.3471904,-4.747007,-1.5245214,-22.181185,-3.3636436,-16.272112,-5.5481524,-6.410912,-1.3807646,-0.099571675,3.5233192,-3.0093029,10.594462,1.2801594,-0.3519626
1444,./OAF_ripe_sad.wav,0.27334046,0.01198538,2002.5910831281062,2125.834123824243,3300.6440261314656,0.10857242277298851,sadness,-523.2807,67.10929,25.461098,12.163053,13.918475,15.771661,-19.321354,-16.899893,-13.557435,5.6073914,-15.944785,7.521197,-3.0805886,6.730223,2.726095,-0.71735823,4.149156,5.453537,1.038575,-3.1650898
1445,./OAF_road_angry.wav,0.22867033,0.04087728,1857.3448310992658,1993.2017799969258,2989.6319221047793,0.08152142693014706,anger,-407.5291,65.525696,2.8681893,-14.694549,-22.312551,3.2157915,-15.289894,-10.198146,-16.324575,-12.388715,-2.9387658,-0.9083827,-2.1685376,4.025666,3.6008232,6.686546,-4.936688,-0.96644986,-7.9871864,-9.441666
1446,./OAF_road_disgust.wav,0.2721894,0.019269262,1981.881932465846,1997.5061486682368,2942.376077586207,0.11739515984195402,disgust,-452.39456,92.46305,25.843643,-10.163497,-3.2834666,-2.495241,-6.487957,0.93379843,-20.579004,0.20099096,-17.740942,-0.18952249,-5.810187,-0.23296659,1.5809444,4.9871774,-0.32532632,4.3076997,-0.95074946,-3.5637407
1447,./OAF_road_fear.wav,0.2335884,0.03362874,1917.127049424405,2204.0687352590394,3303.7017822265625,0.07673475477430555,fear,-419.87436,74.39272,9.887462,-10.476183,-6.434225,-2.552352,-9.425471,-1.9935042,-24.363457,0.82305783,-21.65331,-8.453212,-0.32130325,-3.4704509,0.52239215,3.9589145,-6.53638,2.2396047,-2.428689,-5.349994
1448,./OAF_road_happy.wav,0.28015792,0.018365448,1836.9229051544694,1986.5198410452556,2783.970905172414,0.10044562679597702,happiness,-445.06525,106.443214,30.212057,-15.41207,-10.632368,-3.9790018,-8.418578,-3.2113223,-19.152508,-6.2541523,-19.12405,-11.301486,-4.5886106,-5.197705,3.0980768,0.53910005,2.6460607,13.304235,-4.116514,1.4584512
1449,./OAF_road_neutral.wav,0.26284364,0.010534066,1556.1002945843227,1902.8132329961356,2610.096477640086,0.07394374102011494,neutral,-544.4296,99.57877,33.73596,3.6003842,1.0983604,15.250313,-1.9324481,-11.277184,-14.831218,-2.5127985,-11.500321,6.3112946,-7.8619223,4.207545,7.447663,1.9023064,0.5475587,5.9780183,-3.7813935,1.306476
1450,./OAF_road_ps.wav,0.25109518,0.035176124,1700.6475820184803,1941.090847680652,2425.4688676581327,0.08737292921686747,surprise,-401.61035,106.00387,19.230888,-19.565407,-6.366386,-4.2307615,-5.672324,-6.440601,-17.696144,-13.216339,-18.149042,-9.412711,-9.812911,1.2889928,-1.4270494,4.9010854,-0.7249875,10.574316,3.8875291,3.192979
1451,./OAF_road_sad.wav,0.21653594,0.0115454625,1845.3968070123556,2035.3527440456594,3340.245319234914,0.09109532147988506,sadness,-522.9547,84.36089,31.122719,11.663067,12.026153,13.005657,-13.648378,-20.07365,-14.572421,2.2668552,-16.35937,2.5492184,-7.7243457,3.3130264,6.04203,3.4184957,2.5930593,5.060217,-1.5828359,-5.1249356
1452,./OAF_room_angry.wav,0.21063073,0.03014062,2061.5000914497664,2262.017290221855,3767.6677646921644,0.08524516091417911,anger,-402.5955,63.084515,3.7070289,-20.300121,-20.795122,1.9169375,-13.07285,-7.852048,-15.726825,-10.075617,-15.323958,7.656239,-7.019538,3.8227708,-1.9755054,2.8359418,-4.7813764,-0.9001491,-12.954617,-8.2281065
1453,./OAF_room_disgust.wav,0.287708,0.020919405,2139.8245448405637,2063.252599753515,3309.1830549568967,0.1284797054597701,disgust,-450.4744,68.21953,21.748676,-2.1269283,1.7083691,8.18176,-4.8234434,-4.178831,-16.814833,-6.4865065,-11.784584,1.1071501,-3.314846,5.13647,-1.8430336,2.7411788,-0.29284745,4.6061673,-6.5763044,-0.64629114
1454,./OAF_room_fear.wav,0.22123067,0.02765456,1957.652630864126,2122.8931083324655,3300.509510869565,0.09209408967391304,fear,-441.97772,70.667114,14.619904,-9.615347,-6.7847743,7.551235,-9.431509,-2.6711123,-18.469513,-7.909673,-19.961748,-10.66363,-10.81727,-0.31107643,-3.8961248,-1.4776202,-5.0144334,3.6149635,0.39126334,3.1324725
1455,./OAF_room_happy.wav,0.29256958,0.018089637,1781.1574303920218,2042.7207581224109,2986.528607536765,0.08587431066176471,happiness,-473.1114,98.907265,31.89585,-15.970854,-3.122583,8.9807205,-3.3252578,-0.7114927,-17.992765,-10.6674185,-18.52126,-9.804339,-8.950248,-6.1792088,-2.0611172,-2.4432762,-0.35260814,13.015566,3.1317644,1.9872724
1456,./OAF_room_neutral.wav,0.23475857,0.013053006,1683.0594793553312,1992.572002238388,2905.9808775436045,0.08253088662790697,neutral,-528.9044,89.4332,27.838024,0.28564042,5.540327,15.650789,1.8150033,-9.523642,-16.270073,-9.185662,-12.171411,1.2746388,-9.279487,2.7551568,6.0174985,3.807807,-2.5650308,9.293746,-5.843374,3.5965424
1457,./OAF_room_ps.wav,0.31172732,0.029934105,1972.4543018847905,2134.62170397702,3063.302573674842,0.10462816455696203,surprise,-402.3116,88.59058,17.659866,-15.711628,-6.028903,-4.1095166,-6.369098,-4.42563,-21.96265,-10.409156,-18.002405,-6.7060184,-5.9667244,-4.504095,-0.07501884,4.388915,0.06858268,12.079247,0.7958788,2.7754643
1458,./OAF_room_sad.wav,0.2220615,0.013619854,1938.434236095971,2166.5976053679383,3396.800915948276,0.09244791666666667,sadness,-516.916,73.363655,32.014374,5.6351724,8.306483,19.153624,-6.1825013,-20.773067,-14.359104,-2.1571546,-14.61095,4.8686132,-10.681122,5.2146206,4.6089787,-6.57544,-0.8543249,1.1513426,-2.112106,-0.5538112
